[ 2012-03-23T08:29:33+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:20+08:00 ] /www/read/admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001837s ]
[ 2012-03-23T23:09:20+08:00 ] /www/read/admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001814s ]
[ 2012-03-23T23:09:20+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008126s ]
[ 2012-03-23T23:09:20+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:09:20+08:00 ] /www/read/admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.005319s ]
[ 2012-03-23T23:09:20+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.005448s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/Admin/check | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:26+08:00 ] /www/read/Admin/check | INFO: Run CheckRoute Behavior [ RunTime:0.001266s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/Admin/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.001409s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/Admin/check | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:26+08:00 ] /www/read/Admin/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000866s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/Admin/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000967s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/Admin/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006838s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/Admin/check | SQL: SELECT * FROM `user` WHERE ( `userName` = 'admin' ) AND ( `userPass` = 'admin' ) AND ( `state` = 1 ) AND ( `userType` = 2 )  [ RunTime:0.004541s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Run CheckRoute Behavior [ RunTime:0.001256s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.001396s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000851s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000953s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Run LocationTemplate Behavior [ RunTime:0.003373s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ view_template ] --END-- [ RunTime:0.003529s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Run ParseTemplate Behavior [ RunTime:0.041343s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ view_parse ] --END-- [ RunTime:0.041453s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Run ContentReplace Behavior [ RunTime:0.002016s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Run TokenBuild Behavior [ RunTime:0.002345s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001840s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Run ShowRuntime Behavior [ RunTime:0.001792s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008282s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Run ShowPageTrace Behavior [ RunTime:0.005226s ]
[ 2012-03-23T23:09:26+08:00 ] /www/read/admin | INFO: Tag[ view_end ] --END-- [ RunTime:0.005351s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Run CheckRoute Behavior [ RunTime:0.001433s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ route_check ] --END-- [ RunTime:0.001581s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000869s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000975s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.004415s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | SQL: SELECT * FROM `user`  [ RunTime:0.004265s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Run LocationTemplate Behavior [ RunTime:0.003258s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ view_template ] --END-- [ RunTime:0.003360s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Run ParseTemplate Behavior [ RunTime:0.040318s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040427s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Run ContentReplace Behavior [ RunTime:0.002067s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Run TokenBuild Behavior [ RunTime:0.002147s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003319s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Run ShowRuntime Behavior [ RunTime:0.001822s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009636s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Run ShowPageTrace Behavior [ RunTime:0.005167s ]
[ 2012-03-23T23:09:31+08:00 ] /www/read/Admin/user | INFO: Tag[ view_end ] --END-- [ RunTime:0.005279s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Run CheckRoute Behavior [ RunTime:0.001269s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.001415s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000867s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000972s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.004676s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | SQL: INSERT INTO `user` (`userName`,`userPass`,`userType`,`state`) VALUES ('wtser','wtser','1','1') [ RunTime:0.004806s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Run LocationTemplate Behavior [ RunTime:0.003012s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.003116s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Run ParseTemplate Behavior [ RunTime:0.037259s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.037369s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Run ContentReplace Behavior [ RunTime:0.001995s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Run TokenBuild Behavior [ RunTime:0.002017s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001861s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Run ShowRuntime Behavior [ RunTime:0.001881s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008043s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.005075s ]
[ 2012-03-23T23:09:41+08:00 ] /www/read/Admin/user/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.005220s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Run CheckRoute Behavior [ RunTime:0.001252s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ route_check ] --END-- [ RunTime:0.001395s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000862s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000966s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.004764s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | SQL: SELECT * FROM `user`  [ RunTime:0.004054s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Run LocationTemplate Behavior [ RunTime:0.003226s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ view_template ] --END-- [ RunTime:0.003326s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Run ParseTemplate Behavior [ RunTime:0.040044s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040154s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Run ContentReplace Behavior [ RunTime:0.002303s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Run TokenBuild Behavior [ RunTime:0.002091s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001811s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Run ShowRuntime Behavior [ RunTime:0.001774s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008261s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Run ShowPageTrace Behavior [ RunTime:0.005531s ]
[ 2012-03-23T23:09:42+08:00 ] /www/read/Admin/user | INFO: Tag[ view_end ] --END-- [ RunTime:0.005645s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/logout | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/logout | INFO: Run CheckRoute Behavior [ RunTime:0.002255s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/logout | INFO: Tag[ route_check ] --END-- [ RunTime:0.002409s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/logout | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/logout | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001547s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/logout | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001652s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.001258s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001401s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000874s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000986s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.002298s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002398s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.033869s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033978s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.001469s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.001496s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001233s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001501s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005971s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.004743s ]
[ 2012-03-23T23:09:45+08:00 ] /www/read/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.004869s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:50+08:00 ] /www/read/author | INFO: Run CheckRoute Behavior [ RunTime:0.001265s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author | INFO: Tag[ route_check ] --END-- [ RunTime:0.001406s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:50+08:00 ] /www/read/author | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000869s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000971s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Run CheckRoute Behavior [ RunTime:0.001300s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001446s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000852s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000953s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001827s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001929s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Run ParseTemplate Behavior [ RunTime:0.030682s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030793s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Run ContentReplace Behavior [ RunTime:0.000675s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Run TokenBuild Behavior [ RunTime:0.000731s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000474s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000747s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002878s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.003607s ]
[ 2012-03-23T23:09:50+08:00 ] /www/read/author/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.003734s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/Author/check | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:56+08:00 ] /www/read/Author/check | INFO: Run CheckRoute Behavior [ RunTime:0.001321s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/Author/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.001464s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/Author/check | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:56+08:00 ] /www/read/Author/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001004s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/Author/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001113s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/Author/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.005600s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/Author/check | SQL: SELECT `id` FROM `user` WHERE ( `userName` = 'wtser' ) AND ( `userPass` = 'wtser' ) AND ( `state` = 1 ) AND ( `userType` = 1 ) LIMIT 1   [ RunTime:0.003972s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Run CheckRoute Behavior [ RunTime:0.001267s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ route_check ] --END-- [ RunTime:0.001409s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000936s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001040s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Run LocationTemplate Behavior [ RunTime:0.001563s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ view_template ] --END-- [ RunTime:0.001675s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Run ParseTemplate Behavior [ RunTime:0.030246s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030359s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Run ContentReplace Behavior [ RunTime:0.000697s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Run TokenBuild Behavior [ RunTime:0.000723s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000474s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Run ShowRuntime Behavior [ RunTime:0.000753s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002909s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ view_end ] --START--
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Run ShowPageTrace Behavior [ RunTime:0.003342s ]
[ 2012-03-23T23:09:56+08:00 ] /www/read/author | INFO: Tag[ view_end ] --END-- [ RunTime:0.003438s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --START--
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Run CheckRoute Behavior [ RunTime:0.001263s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --END-- [ RunTime:0.001403s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000861s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000963s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004516s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | SQL: SELECT * FROM `bookclass`  [ RunTime:0.003955s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --START--
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Run LocationTemplate Behavior [ RunTime:0.001602s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --END-- [ RunTime:0.001703s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Run ParseTemplate Behavior [ RunTime:0.027172s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027281s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Run ContentReplace Behavior [ RunTime:0.000683s ]
[ 2012-03-23T23:09:57+08:00 ] /www/read/Author/add_Novel | INFO: Run TokenBuild Behavior [ RunTime:0.000743s ]
