[ 2012-03-24T20:00:44+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.003456s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run LocationTemplate Behavior [ RunTime:0.000737s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000824s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ParseTemplate Behavior [ RunTime:0.017635s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017738s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ContentReplace Behavior [ RunTime:0.000651s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run TokenBuild Behavior [ RunTime:0.000688s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000460s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowRuntime Behavior [ RunTime:0.000709s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002749s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowPageTrace Behavior [ RunTime:0.003642s ]
[ 2012-03-24T20:20:57+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --END-- [ RunTime:0.003762s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run CheckRoute Behavior [ RunTime:0.001927s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002067s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001632s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001777s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004383s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.115023s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run LocationTemplate Behavior [ RunTime:0.005367s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --END-- [ RunTime:0.005592s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ParseTemplate Behavior [ RunTime:0.045861s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.046010s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ContentReplace Behavior [ RunTime:0.001425s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run TokenBuild Behavior [ RunTime:0.001637s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001160s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowRuntime Behavior [ RunTime:0.001423s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005944s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowPageTrace Behavior [ RunTime:0.004388s ]
[ 2012-03-24T20:20:59+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --END-- [ RunTime:0.004509s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run CheckRoute Behavior [ RunTime:0.001237s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001378s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000840s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000936s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004469s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.004131s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run LocationTemplate Behavior [ RunTime:0.000725s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000811s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ParseTemplate Behavior [ RunTime:0.022796s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022896s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ContentReplace Behavior [ RunTime:0.000644s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run TokenBuild Behavior [ RunTime:0.000680s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000449s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowRuntime Behavior [ RunTime:0.000705s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002716s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowPageTrace Behavior [ RunTime:0.003603s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --END-- [ RunTime:0.003720s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run CheckRoute Behavior [ RunTime:0.001230s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001371s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000825s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000922s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.008647s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.113001s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run LocationTemplate Behavior [ RunTime:0.000720s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000807s ]
[ 2012-03-24T20:21:01+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ParseTemplate Behavior [ RunTime:0.032545s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.032648s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ContentReplace Behavior [ RunTime:0.000639s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run TokenBuild Behavior [ RunTime:0.000696s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000449s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowRuntime Behavior [ RunTime:0.000906s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002940s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowPageTrace Behavior [ RunTime:0.003396s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --END-- [ RunTime:0.003501s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run CheckRoute Behavior [ RunTime:0.001238s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001374s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000900s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.120785s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.129203s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run LocationTemplate Behavior [ RunTime:0.000793s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000883s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ParseTemplate Behavior [ RunTime:0.017725s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017827s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ContentReplace Behavior [ RunTime:0.000650s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run TokenBuild Behavior [ RunTime:0.000743s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000528s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowRuntime Behavior [ RunTime:0.000720s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002887s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowPageTrace Behavior [ RunTime:0.003435s ]
[ 2012-03-24T20:21:02+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --END-- [ RunTime:0.003541s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run CheckRoute Behavior [ RunTime:0.001234s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001370s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000831s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000929s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004414s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.003821s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run LocationTemplate Behavior [ RunTime:0.000733s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000821s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ParseTemplate Behavior [ RunTime:0.017513s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017615s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ContentReplace Behavior [ RunTime:0.000643s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run TokenBuild Behavior [ RunTime:0.000691s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000607s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowRuntime Behavior [ RunTime:0.000774s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002968s ]
[ 2012-03-24T20:21:04+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:21:05+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ShowPageTrace Behavior [ RunTime:0.003480s ]
[ 2012-03-24T20:21:05+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_end ] --END-- [ RunTime:0.003585s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.001238s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.001376s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000847s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000953s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004665s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.003600s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.001800s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.001905s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Run ParseTemplate Behavior [ RunTime:0.016408s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --END-- [ RunTime:0.016513s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Run ContentReplace Behavior [ RunTime:0.000633s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Run TokenBuild Behavior [ RunTime:0.000638s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000440s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Run ShowRuntime Behavior [ RunTime:0.000721s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002748s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Run ShowPageTrace Behavior [ RunTime:0.003500s ]
[ 2012-03-24T20:21:11+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_end ] --END-- [ RunTime:0.003608s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001227s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001364s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000842s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000939s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.121596s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.115851s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.003662s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.006358s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.027617s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027794s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000880s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000887s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000596s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001056s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003749s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.003759s ]
[ 2012-03-24T20:21:12+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.003876s ]
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run CheckRoute Behavior [ RunTime:0.001448s ]
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001588s ]
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000837s ]
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000935s ]
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004383s ]
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.003381s ]
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run LocationTemplate Behavior [ RunTime:0.000719s ]
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000805s ]
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:21:14+08:00 ] /www/read/Author/novel_edit?id=25 | INFO: Run ParseTemplate Behavior [ RunTime:0.017790s ]
