[ 2012-03-31T10:41:07+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_template ] --START--
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run LocationTemplate Behavior [ RunTime:0.000781s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000869s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_parse ] --START--
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ParseTemplate Behavior [ RunTime:0.014443s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014550s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_filter ] --START--
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ContentReplace Behavior [ RunTime:0.000713s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run TokenBuild Behavior [ RunTime:0.001598s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000607s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ShowRuntime Behavior [ RunTime:0.000800s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003985s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_end ] --START--
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000826s ]
[ 2012-03-31T16:04:18+08:00 ] /www/read/Author/add_Content?id=40 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000909s ]
[ 2012-03-31T16:08:01+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ route_check ] --START--
[ 2012-03-31T16:08:01+08:00 ] /www/read/Author/add_content/add | INFO: Run CheckRoute Behavior [ RunTime:0.001992s ]
[ 2012-03-31T16:08:01+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.002140s ]
[ 2012-03-31T16:08:01+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ app_begin ] --START--
[ 2012-03-31T16:08:01+08:00 ] /www/read/Author/add_content/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001683s ]
[ 2012-03-31T16:08:01+08:00 ] /www/read/Author/add_content/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001794s ]
[ 2012-03-31T16:08:01+08:00 ] /www/read/Author/add_content/add | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.003384s ]
[ 2012-03-31T16:08:01+08:00 ] /www/read/Author/add_content/add | SQL: INSERT INTO `bookcontents` (`booksId`,`contentName`,`contentNum`,`contents`) VALUES ('40','序言','1','<p>选择的力量（1）</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n2009年8月5日，美联航UA888次航班缓缓地在加利福尼亚州降落，我又一次来到了这座再熟悉不过的港口城市——旧金山。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我曾经在这里起飞、降落过无数次。现在，眼前的一切如同油画般慢慢展开：阳光一如既往，温暖地照耀着水面，空气里有股微甜的清新味道，远处旧金山湾的海水，灰中微微荡漾着湛蓝，横跨在海面上的那座著名的砖红色大桥，刚毅挺拔，泛着陈旧的岁月光芒。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n坐在车子的驾驶座上，我摇下车窗，深深地吸了一口早晨清冽的空气，好像在用心感受一种不同于以往的心情。我闭上眼睛，再问自己一遍：“你，准备好了吗？”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“是的，我已经准备好了！”一个来自内心深处的声音作出回答。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我知道，在这里，我将作出又一个重要的人生选择。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n尽管前面充满了悬念，但是我依然相信内心的声音。我知道，只有follow&nbsp;my&nbsp;heart(追随我心)的选择，才能激发起身体里最大的潜能，拼尽全力向下一个目标靠近。一如过去很多选择曾带给我类似的人生体验。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我无法忘记1990年夏天那次来到加州的情景，那时我也面临着一个巨大的选择。当时年仅28岁的我是卡内基·梅隆大学最年轻的副教授，只要再坚持几年就可以得到tenure(终身教授)的职位。这意味着终生的安稳，可以在世界排名第一的大学计算机系中作研究。但是苹果公司希望我放弃这一切，我清楚地记得当时苹果公司的副总裁戴夫·耐格尔对我说的话，他举着一杯透亮的自酿葡萄酒对我发出邀约：“开复，你是想一辈子写一堆像废纸一样的学术论文呢？还是想用产品改变世界？”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这句话直击我的软肋，点燃了我多年“世界因你不同”的梦想。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“Make&nbsp;a&nbsp;difference”——“让世界因我不同”，一直是我在哥伦比亚大学时期的哲学老师最为推崇的人生态度。想象一个没有你的世界，让有你的世界和无你的世界作出对比，让世界由于你的态度与选择发生有益的变化。老师说，这就是人生存在的哲学意义。Make&nbsp;a&nbsp;difference，将人生的影响力最大化，提供给我一种思考与世界观。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n1990年，我作出了职业生涯中第一个重要选择，我放弃了对终身教授职位的追寻，加入了“改变世界”的队伍。这给我的人生带来了无尽的惊喜。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n在苹果公司，我感受到做产品的无穷乐趣，我和同龄人一起畅游在市场前沿，感受着扑面而来的市场竞争。在一个叫Mac&nbsp;III的小组，我们尝试着把语音识别的技术融入电脑里，试着让躺在纸上的学术论文变成现实。一年之后，我成为苹果研发集团ATG语音小组的经理，后来成为苹果公司最年轻的副总裁。在苹果，我的团队发明了QuickTime，这个产品点燃了多媒体革命，也帮助促成了像iPod、iPhone这样的奇迹。经过在苹果的成就与挫折，我逐渐理解纸上谈兵的理论创新是无用的，做产品必须与实际相互结合，要做有用的创新。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这次选择奠定了我今后的道路，我放弃了一个铁饭碗，却开始拥抱更精彩的人生。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n在这之后，我不再害怕放弃。我相信，只要从心开始，每一个选择背后，都隐藏着一片新的世界。当一个机遇来临，只要正确评估自己的潜能，融入对人生的理解，就能获得这片新的世界。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n1998年，当我选择回中国创建微软中国研究院时，身边相当多科学家都认为我颇具“冒险精神”。他们认为当时的中国，学术环境不佳，人才不够优秀，生活条件艰苦。几乎所有的人都认为微软中国研究院成功的可能性不高，这样的选择很可能“自毁前程”。但是，这些都无法改变我追随内心的决定，因为我一直受到父亲的影响。</p>\r\n<p>&nbsp;</p>\r\n<p>选择的力量（2）</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我的父亲出生在四川，晚年一直在台湾生活。他从来没有忘记对祖国的爱。不管是早年在书房里埋头撰写有关中国的书籍，还是晚年到美国陪我生活时透露让我回国的愿望，我都能深刻地感觉他内心那一份深厚的感情。父亲在临终之前告诉病榻之前的我，他梦见自己在水面捡到一张白纸，上面写着四个字——“中华之恋”。父亲的中华之恋震撼了我，也给了我选择的勇气和决心。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n背负着父亲的理想和改变中国科技环境的愿望，我不顾劝阻回到了北京。在那座咖啡色的希格玛大厦里，我们从一个三人小团队开始孤军奋战，到设计出一个研究院运营的体制，到攻破一个个科研课题，微软中国研究院从一个很小的雏形渐渐演变成了一个颇具规模、具有国际水准的研究机构。我们出的论文在有关领域超过了亚洲任何类似的科研组，甚至足以挑战美国最先进的高校。我们被麻省理工学院选为“世界最火的计算机实验室”。员工们紧密团结的合力最终成就了微软中国研究院的起飞，这也再次见证了选择的力量。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n当你听从了内心的声音，你就会全力以赴地为那个声音努力，拼搏，直到到达彼岸。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这个选择带给我两年在中国工作的经历，这是一笔无价的财富，我感受到中国的活力，感受到自己对中国的感情，也让我体验到从无到有创建一个机构的成就感。通过这次的选择，我逐渐意识到自己喜欢做的事情和自身的优势。这种感觉在我被调回微软总部后更加深刻。与其在一个庞大的机构里当一个随时可被替换的“光鲜零件”，我更愿意利用深刻理解中国和美国文化的优势，在中国做开创性的工作。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n于是，一种力量驱使我作出了另一个令人激动的选择。我放弃了世界最大、最成功的微软，从这架庞大的机器上把自己替换出来，选择把另一个硅谷童话带回中国。当我看到全球最大的互联网公司Google（谷歌）决心在中国开拓市场时，我相信，这个机会离我只有一步之遥。我给我的老朋友，Google的首席执行官艾瑞克·施密特写了一封希望加盟的邮件，得到了张开双臂的欢迎。当心中的声音足够强烈的时候，选择就不该有丝毫迟疑。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n尽管西雅图和硅谷都在美国西部，距离很近。但是从那儿到这儿，我却整整走了两个月。一次普通的工作转换意外地演绎成我人生中最大的风波。微软以我违反竞业禁止协议为由，将我和Google一并告上法庭。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我相信，是“从心选择”的力量支撑着我度过了这段日子。它让我从悲愤中渐渐地安静下来，用胸怀接受了不能改变的事情，然后激励自己用勇气来改变可以改变的事情。我从30万份邮件中找到了证实自己并没有违约的证据，最终在一场离职风波中赢得了回到中国工作的机会。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这件事情像一面凸透镜，聚焦了人性的美丑，也凸显了“从心选择”的强大力量。当所有的风暴过去，剩下的只有更加坚强的生命、更加坚定的意念。回过头来看这段岁月，我感觉它像金子一样在发光，因为它给予了我人生中更为宝贵的经验，那就是面对人生低谷时如何作出选择，是放任自己的悲伤还是逆流而上？这些经验都被用在了我之后在谷歌中国的四年时光里。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n重大的放弃与选择之后，将迎来一片新的世界。加入谷歌中国，这是一段无怨无悔的日子。我甚至可以说，这是截止到目前，我职业生涯中最精彩、最具有戏剧性的篇章。之前的离职风波，让我与谷歌中国有一种惺惺相惜的感觉。感觉它更像我的朋友，我的家人，而不是一份单纯的工作，因此，整个过程我都全情投入。</p>\r\n<p>&nbsp;</p>\r\n<p>选择的力量（3）</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n从修改一个搜索结果的微小细节出发，到对公司战略的全盘把握，在整整四年的时光里，我努力地把Google“平等、创新、快乐、无畏”的精神带到中国。这个过程并非一帆风顺，但是我们坚持着自己的信念与价值观，保持着超强的耐心精耕细作。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n从2006年强调专注搜索开始，我压抑着身边跃跃欲试的年轻工程师要做更酷、更炫产品的呼声，同时也把那些“想快赚钱，买流量”的声音屏蔽在我们的世界之外。“解决断网问题、提高搜索质量、让整合搜索呈现得更完美”——这是谷歌中国创立后最专注的事情。</p>\r\n<p>&nbsp;</p>\r\n直到今天，谷歌中国的搜索质量已堪称最精确、最完整、最即时。而谷歌整合搜索以及搜索百宝箱的推出，让用户获得了最好的搜索体验。我们的市场份额也从2006年的16.1%提高到2009年的31.0%。<br />\r\n<p>\r\n而一系列产品的上线也让谷歌中国的版图渐渐清晰。谷歌地图、谷歌手机地图、谷歌手机搜索、谷歌翻译在2009年成为中国使用率第一的相关软件。尤其是音乐搜索的推出，可以让网民首次享受到正版免费的音乐，创立了全球音乐下载的崭新模式。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n当我随意走进咖啡馆，看到年轻人在用谷歌的整合搜索查询信息，用地图查看实时交通流量，在iGoogle上挑选自己喜欢的“皮肤”（计算机界面），或者在用谷歌音乐听正版歌曲时，我都会露出发自内心的微笑。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这甚至让我忘记了以前碰到的冤枉和委屈，也让我忘记了险恶的互联网环境中遭遇的挑战和坎坷。这种改变世界的感觉带来了心中的一股暖流，让我再次相信：只有发自内心的选择才能够支撑你渡过一个又一个难关。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n在谷歌的这四年对我来说，又是一次飞跃式成长。所有的经验，所有的成败，所有的荣辱换来的承压能力，所有的应对暴风骤雨般危机的能力，已经全部融会贯通在我的血液里。现在，这家全球最大的互联网公司，这家依然可爱地坚守自己价值观的公司，它正向我发出新的邀请，邀请我下一个四年继续留任。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n在我来到美国之前，我的电子邮箱里已经有一封邮件在等我回复，里面全是密密麻麻的表格，那是未来四年公司慷慨发给我的股票数额，数目大得超出了我的想象。我知道，谷歌总部给了我续约的邀请，我知道，谷歌中国有700位我精心挑选的员工，每位都是精英，也是我的朋友。我知道，谷歌有好多重大的新科技创新，从Android到Chrome到Google&nbsp;Wave，等着我把它们带入中国。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n那么今天，我会说不吗？旧金山海湾上空一阵微风吹过，让人头脑非常清醒。我知道自己已经想好了答案！我在车载GPS导航仪上输入了（山景城&nbsp;露天剧场大道1600号）字样，启动汽车引擎，45分钟之后，就会到达Google那座紫色的大楼。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我的内心又说了一遍：“是的，我真的准备好了！”</p>\r\n<p>&nbsp;</p>\r\n<p>帮中国的年轻人圆梦（1）</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n今天，我开得很慢，仿佛是让自己的心情在辽阔的天空下能够更加安静。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n从旧金山国际机场一路向南，把车开上绵延的101号公路，沿途是高高低低的山丘和一片田园风光。很难想象，这里和世界科技的奇迹——硅谷如此接近。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n当车进入到旧金山湾南部的圣克拉拉县，人们就会离这个天才的集散地越来越近。路过硅谷的起点帕罗奥多（Palo&nbsp;Alto）市后，从露天剧场大道（Amphitheatre&nbsp;Parkway）出口转出，眼前就是位于山景城的Google了。象牙白色的巨大恐龙骨骼矗立在四座连体的紫色大楼中央，仿佛在彰显一种乖张又另类的风格。这正是Google的风格。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这是一家真正改变世界的企业，是无数天才向往的圣地，每一间小小的办公室里，诞生的往往都是足以影响世界的创意。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n在这个“平坦的世界”里，Google用自己的正直、谦和、天才的创意以及商业社会少有的自尊赢得了世界互联网用户的心，也曾经带给我一种幸福的归属感。我曾在这座紫色的建筑群里受到意外的欢迎，大厨把他精心制作的5层蛋糕推进了会议室，仿佛庆祝我从一次意外事件中获得重生。我曾在这里数次作有关中国的汇报，把所有的数据和新产品创意用PPT一页一页地呈现出来，得到认可。我曾在这里与艾瑞克·施密特和艾伦·尤斯塔斯无数次地沟通和交流，我能感到，无论身处顺境、逆境，来自总部的声音多以支持帮助为主。开放式的讨论之后，我总是可以得到需要的理解。这其实对跨国公司在中国是否放权这个敏感的话题作出了解读——Google已经在众多落户中国的外企中奋力地走在了前列。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n也许是今天我知道我将和老板有一场与以往全然不同的对话，因此，我走进了时间长河的光影里，在内心深处对过去四年进行了一次俯视。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n老板来了，我的思绪回到了现实。不过，我已经准备好了！</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n艾伦·尤斯塔斯,一个比我大五岁的美国人，他是谷歌工程高级副总裁，掌管着Google最大的资产：一万个工程师。四年前，正是他在电话里兴致勃勃地通知我：“开复，我帮你争取了一个我相信你无法说不的offer（邀请条件）!”之后，我们开始了四年波澜不惊的搭档生活。艾伦高高的个子，稻草色的头发，总是带着平静的微笑，他习惯于安静地倾听而不急于表态，他是个温和派的老板。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“嗨,开复，最近好吗？”艾伦推开办公室的门，和我打招呼。我们的对话总是很轻松地开始。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“还不错呀，艾伦。你呢？”我说。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这是我们习惯性的对话。我一边打开电脑，一边和他聊了聊加州的天气。不过，过了一会，我的表情严肃了起来，“艾伦，我有一件事情想告诉你。”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“是什么？”艾伦一改先前的神情，马上进入工作状态。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“艾伦，我已经思考了一段时间了，尽管总部非常支持谷歌在中国的工作，我也感觉到这是一家改变世界的企业。不过，我心中还有一个理想没有完成。下一个阶段，我想专注地完成自己心中的这件事。所以，我决定离开公司，我是来向你辞职的！”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“啊？是吗？怎么了？开复，我想你知道我们是希望你续约的。我们在4月份就开会讨论了你下一个四年的股票合约。四年前，当时为了弥补你放弃微软股票的损失，我们破纪录给你Google有史以来最高数目的股票。这次我们还是给你一样多。这代表了我们对你过去工作的满意和对你的感谢，也希望你留下来和我们一起工作。开复，你是有什么地方不满意吗？”艾伦明显感觉到很意外。</p>\r\n<p>&nbsp;</p>\r\n<p>帮中国的年轻人圆梦（2）</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“没有，真的没有。谷歌是我所工作的公司里最让人震撼的。我在这里也学到很多。但是坦诚地说，我不再考虑续约。本来我是打算6月就和你说的，但是你知道，当时谷歌中国忽然发生了急需处理的事情，我想我在那个时候一定不能离开。我告诉自己，一定要将那件事情负责地解决之后才可以离开。现在，艾伦，所有的业务都恢复了正常，我想我可以放心地走了！”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n艾伦不再像平日那样波澜不惊地微笑。此时，他的语气变得急促，“开复，你先听我说好吗？我们最近整合了欧洲的团队，任命了Nelson&nbsp;Mattos做全欧洲的产品和工程总裁。我们正在讨论，让你做亚太区的产品和工程总裁，负责日本、韩国、印度、东南亚、澳洲等几十个国家和地区的产品研发和市场开发。你再考虑考虑？”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“谢谢你，艾伦，我真的不是来要求更高的职位和更高的薪水的。我非常感谢公司对我的安排，但我想我已经下定了决心。谷歌中国现在已经发展到一个平稳的阶段。对于谷歌，我现在已经没有遗憾，但我想现在我的人生还有一个缺憾没有实现，我想去弥补它。那就是和中国青年人一起打造新奇的技术奇迹，我想用自己的主动性做一个掌控全局的工作。我已经到了这个人生阶段，再不去做，我真的很怕来不及了。”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“你是说，你想自己去做创业的工作吗？自己做？”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n“没错！”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n艾伦沉吟了一会儿，空气里一阵沉默。我想，他心里一定在说：“他疯了吗？他疯了吗？”是的，这个举动看似有些疯狂。但是，在登上飞往加利福尼亚的飞机之前，我已经告诉自己，我想好了，不再动摇。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n站起身，我看到窗外是一眼望不到尽头的如茵绿草，一个大大的露天剧场在远处静静地独处着。硅谷8月的清晨，空气竟然有丝丝的凉意。此时此刻的我，内心无比轻松。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n的确，Google是世界上最大的互联网公司，也是世界上最具价值的品牌。现在，我面对的是价值上千万美元的股票和薪水，一个风光诱人兼具辛苦的职位，一个被天才们包围的工作环境。当我尝试着把离开谷歌的决定告诉身边的亲人时，他们不禁瞪大了眼睛惊呼：“什么，你开玩笑？世界上还有更好的工作吗？”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n是的，这样的工作机会已经千载难逢，那还有什么能够让我痛下决心呢？</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我想，那就是来自我内心深处的声音了。当一个微小的火种慢慢地在心里闪烁，最终蔓延成为燃烧的火焰；当一个并不清晰的潜意识渐渐地野蛮生长，成为了明确的意志；我想，这就是作出改变的时候了。这和我此前很多次的人生经验相似，每一次放弃，都有争议，都有挣扎，都有留恋。但是最终通过理性走向平静，我深刻地知道，每一次放弃与选择，都是“舍”与“得”的对应。但人们只有倾听内心的声音，真正做到“舍弃”，才可能让自己全力以赴，到达心中的下一个“理想国”。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n随着年龄的增长，每一次选择的机会成本会越来越大。随之对应的，是作出选择时需要的勇气越来越多。我相信，根据一般人的经验，一定时间之后，年龄与勇气的增长就成了反比。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n因此，我坚定地在此刻作出选择，生怕日后再没有机会。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n回望我的工作经历，经过苹果、SGI、微软、Google四个世界顶级公司的历练，我感觉到内心渐渐充满了一种能量。这种能量让我从心底生发出很多有关产品的奇思妙想，我的一些思绪常常在空气中驰骋，却又被眼前现实中巨大的工作量所淹没。逐渐的，我希望我能有不囿于眼前紧密的日程表的一片空间，能够放松地让这些奇思妙想落地生根、发芽，以至于给人们的生活方式带去“惊喜”。不仅如此，我希望把所有聪明人关于科技的奇思妙想集中到一个盒子里，然后让它们经过碰撞，擦出火花，最终经过经验丰富的导师的指导，形成独立的团队投入运作。我的理想是让这个盒子成为“哈利·波特的魔法书”，产生“改变世界某个细枝末节”的魔力。</p>\r\n<p>&nbsp;</p>\r\n<p>帮中国的年轻人圆梦（3）</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n在谷歌中国工作期间，时常有人问我对别的工作是否感兴趣？也有猎头悄悄地给我写信。但是，我恪守着对谷歌的承诺，尽心尽力、忠实地跟随着那些紧密的时间表旋转。今天，当一个新的节点出现的时候，我知道谷歌中国已经从平地跃起，走入了大多数网民的视线，成为一家成熟、稳健、受人喜爱的公司。此时，我终于看到那片更广阔的森林向我招手，尽管通向那里的道路也许满是荆棘。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n过去这11年断断续续在中国的工作经历，以及父亲对我的影响，让我对中国这片土地充满了难以表述的感情。因此我毫不迟疑地仍将下一个目的地定位在这里。尤其是我与中国青年十年的交流与接触，让我相信这里的智慧内存无比强大。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n父亲曾经想写一本书，叫《中国人未来的希望》，而过去的十年里，我一直和中国的青年有着近距离的交流。我相信，中国青年的未来，正是中国人未来的希望。因此，当时机逐渐成熟，我终于可以轻装前进，和中国的年轻人站在一起时，我将把毕生工作所得的经验亲手教给他们。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n是的，这就是我的新选择了。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n审视自身，为什么我的内心会发出这样的声音呢？我与我在读博士期间的同学兰迪·鲍许教授有着十分相近的想法。罹患胰腺癌的兰迪在过世前曾经做过一场风靡全美的讲座，题目是《真正实现你的童年梦想》，该讲座的视频在不同视频网站上被点播了上千万次，《华尔街日报》把这次讲座称为“一生难觅的最后的讲座”。兰迪除了告诉人们应该不断打破自己内心的砖墙，克服恐惧追寻自己内心的梦想之外，还讲到了真正伟大的目标：帮助别人完成梦想，做一个助人圆梦者。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n他说：“我发现，帮助他人实现他们的梦想，是唯一比实现自己的梦想更有意义的事情。”我越来越相信，当我已经完成了很多梦想之后，我更大的愿望就是帮助中国的年轻人圆梦。这将比个人单独的成功更具有意义，也可以将我个人的力量尽可能地放至最大。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我一直认为兰迪教授所说的“Lead&nbsp;your&nbsp;life（引领我的一生）”这句话既简短有力又意味深长。“Lead&nbsp;your&nbsp;life”而不是“Live&nbsp;your&nbsp;life（过一生）”，也就是说，不要只是“过一生”，而是要用你的梦想引领你的一生，要用感恩、真诚、助人圆梦的心态引领你的一生，要用执著、无惧、乐观的态度来引领你的一生。如果你做到了这些，人的一生就不会再有遗憾。而如果说之前的选择我是在一个框架之下，那么现在的选择，更有“Lead&nbsp;my&nbsp;life”的色彩。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n因此，我热切盼望着和中国的年轻人并肩作战的日子，那将是一段更为大胆的、未知的旅途。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n这就是我最新的关于选择的故事。在这本书中，你可以看到，人的一生将会面临着无数的选择，每一步走出都会决定着“人生下一步”这个严肃的命题。它如此玄妙，又如此令人紧张。很多的中国青年都在不同的场合问我，怎样才能拥有选择的智慧？</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n我的答案就是，反复叩问自己的内心，向人生更远的方向看去，而不是被眼前的喧嚣所迷惑。</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n正如苹果创始人乔布斯曾经劝慰年轻人的那样，“不要被信条所惑，盲从信条就是活在别人思考的结果里。不要让别人的意见淹没了你内在的心声。最重要的，拥有跟随内心与直觉的勇气，你的内心与直觉多少已经知道你真正想要成为什么样的人。任何其他事物都是次要的。”</p>\r\n<p>&nbsp;</p>\r\n<p>\r\n你未来的人生之路，就在你的每一次选择中。</p>') [ RunTime:0.001891s ]
